CustomerID,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,Children,ChildrenAtHome,Education
AW00011319,Jade,E,Bailey,1948-04-23,M,F,70000.00,4,0,Graduate Degree
AW00011320,Morgan,M,Hill,1942-12-24,M,F,80000.00,4,0,Graduate Degree
AW00011321,Terrance,D,Raman,1944-01-05,M,M,90000.00,5,0,Bachelors
AW00011322,Sydney,NULL,Garcia,1943-09-12,M,F,90000.00,5,0,Bachelors
AW00011323,Jose,NULL,Patterson,1943-12-18,S,M,120000.00,2,4,Graduate Degree
AW00011324,Zachary,NULL,Anderson,1944-11-10,M,M,90000.00,5,0,Bachelors
AW00011325,Elijah,E,Ross,1944-12-29,S,M,90000.00,5,0,Bachelors
AW00011326,Rafael,M,Xie,1944-12-23,M,M,130000.00,2,3,Bachelors
AW00011327,Jaime,C,Moreno,1945-09-01,M,M,90000.00,5,0,Bachelors
AW00011328,Julian,M,Griffin,1945-06-30,M,M,90000.00,5,0,Bachelors
AW00011329,Andy,NULL,Alvarez,1946-01-22,S,M,90000.00,5,0,Bachelors
AW00011330,Ryan,M,Thompson,1945-11-10,M,M,110000.00,2,4,Graduate Degree
AW00011331,Samantha,NULL,Jenkins,1974-01-03,M,F,90000.00,4,4,Partial College
AW00011332,Deanna,D,Ramos,1968-04-02,S,F,10000.00,1,0,Graduate Degree
AW00011333,Emily,R,Miller,1968-01-07,M,F,20000.00,1,0,Graduate Degree
AW00011334,Nicole,NULL,Brown,1966-09-19,M,F,10000.00,1,0,Bachelors
AW00011335,Carla,L,Raman,1977-12-18,M,F,10000.00,1,0,Bachelors
AW00011336,Shaun,NULL,Raji,1973-03-08,M,M,20000.00,1,0,Graduate Degree
AW00011337,Jerome,NULL,Romero,1967-03-21,M,M,10000.00,1,0,Bachelors
AW00011338,Frank,F,Navarro,1972-08-06,M,M,20000.00,1,0,Graduate Degree
AW00011339,Dennis,M,She,1967-01-05,S,M,20000.00,1,0,Graduate Degree
AW00011340,Melody,C,Munoz,1947-04-03,M,F,10000.00,1,0,Graduate Degree
AW00011341,Randy,A,Zeng,1942-02-18,M,M,20000.00,1,0,Graduate Degree
AW00011342,Marshall,L,Wang,1973-03-07,M,M,30000.00,5,0,Graduate Degree
AW00011343,Arthur,P,Carlson,1975-03-09,M,M,10000.00,1,0,Bachelors
AW00011344,Jessie,NULL,Jimenez,1963-01-21,M,F,10000.00,1,0,Partial College
AW00011345,Robin,NULL,Ramos,1962-09-09,S,F,10000.00,1,0,Partial College
AW00011346,Deanna,E,Gutierrez,1966-05-18,S,F,10000.00,2,0,Partial College
AW00011347,Roy,T,Navarro,1972-06-17,M,M,10000.00,2,0,Partial College
AW00011348,Shawn,NULL,Rai,1961-03-21,M,M,10000.00,2,0,Partial College
AW00011349,Mindy,J,Luo,1965-08-30,M,F,10000.00,2,0,Partial College
AW00011350,Cara,NULL,Zhou,1942-07-14,M,F,30000.00,1,0,Graduate Degree
AW00011351,Anne,R,Ramos,1950-04-02,S,F,20000.00,1,0,Bachelors
AW00011352,Raymond,A,Rodriguez,1945-09-04,M,M,10000.00,2,0,Partial College
AW00011353,Carrie,L,Ortega,1946-12-09,S,F,30000.00,1,0,Bachelors
AW00011354,Deanna,NULL,Suarez,1947-08-23,M,F,20000.00,1,0,Partial College
AW00011355,Roberto,NULL,Gutierrez,1948-06-26,M,M,40000.00,1,0,Graduate Degree
AW00011356,Terrence,NULL,Carson,1985-11-24,S,M,10000.00,0,0,Partial College
AW00011357,Ramon,NULL,Ye,1984-09-19,S,M,10000.00,0,0,Partial College
AW00011358,Cynthia,NULL,Malhotra,1984-05-10,S,F,10000.00,0,0,Partial College
AW00011359,Jarrod,NULL,Prasad,1984-03-03,S,M,10000.00,0,0,Partial College
AW00011360,Tyrone,NULL,Serrano,1984-01-30,S,M,10000.00,0,0,Partial College
AW00011361,Cindy,G,Ramos,1982-10-26,M,F,10000.00,0,0,High School
AW00011362,Damien,M,Shan,1983-05-11,M,M,10000.00,0,0,High School
AW00011363,Julian,NULL,Ross,1983-04-19,S,M,10000.00,0,0,High School
AW00011364,Jennifer,NULL,Collins,1985-03-22,S,F,10000.00,1,1,High School
AW00011365,Brittney,NULL,Sun,1984-12-06,S,F,10000.00,1,1,High School
AW00011366,Virginia,R,Patel,1985-04-23,M,F,20000.00,0,0,Bachelors
AW00011367,Calvin,J,Nara,1984-08-21,M,M,20000.00,0,0,Bachelors
AW00011368,Edward,NULL,Miller,1984-05-24,S,M,10000.00,1,1,High School
AW00011369,Ashlee,D,Tang,1984-02-01,M,F,20000.00,0,0,Bachelors
AW00011370,Alicia,NULL,Xu,1983-09-29,M,F,20000.00,0,0,Bachelors
AW00011371,Lacey,C,Jai,1983-11-24,M,F,20000.00,0,0,Bachelors
AW00011372,Wendy,H,Romero,1983-11-12,S,F,20000.00,0,0,Bachelors
AW00011373,Carly,H,Luo,1954-09-16,M,F,30000.00,1,0,Bachelors
AW00011374,Jimmy,M,Ortega,1948-12-25,S,M,30000.00,1,0,Bachelors
AW00011375,Francisco,NULL,Martinez,1948-11-05,M,M,30000.00,1,0,Bachelors
AW00011376,Lance,NULL,Vazquez,1948-12-07,S,M,40000.00,1,0,Graduate Degree
AW00011377,David,R.,Robinett,1966-08-23,M,M,30000.00,4,0,Graduate Degree
AW00011378,Shannon,NULL,Liang,1965-11-19,S,F,10000.00,1,1,High School
AW00011379,Gary,NULL,Vazquez,1976-05-13,M,M,10000.00,1,1,High School
AW00011380,Mitchell,L,Kumar,1964-08-29,S,M,20000.00,2,0,Partial College
AW00011381,Meredith,NULL,Raman,1970-08-18,M,F,20000.00,2,0,Partial College
AW00011382,Edward,NULL,Patterson,1974-07-15,M,M,20000.00,2,0,Partial College
AW00011383,Marie,NULL,Gill,1966-02-25,M,F,30000.00,3,0,Graduate Degree
AW00011384,Tiffany,E,Wang,1971-10-13,M,F,30000.00,3,0,Bachelors
AW00011385,Miguel,C,Allen,1971-08-08,S,M,30000.00,3,0,Bachelors
AW00011386,Jaclyn,NULL,Cai,1971-11-02,M,F,30000.00,3,0,Bachelors
AW00011387,Megan,C,Ramirez,1964-11-29,S,F,40000.00,3,0,Graduate Degree
AW00011388,Joseph,NULL,Martin,1965-01-20,M,M,40000.00,3,0,Graduate Degree
AW00011389,Karl,J,Shan,1981-04-20,S,M,10000.00,1,1,High School
AW00011390,Christine,J,Raji,1976-04-17,S,F,10000.00,1,1,High School
AW00011391,Lindsay,T,Xie,1976-06-25,S,F,10000.00,2,2,High School
AW00011392,Willie,NULL,Zhao,1981-02-03,S,M,10000.00,2,2,High School
AW00011393,Kurt,B,Pal,1974-07-17,S,M,10000.00,2,2,High School
AW00011394,George,NULL,McDonald,1975-04-22,S,M,10000.00,2,2,High School
AW00011395,Beth,C,Gutierrez,1976-04-16,S,F,30000.00,0,0,Bachelors
AW00011396,Ian,G,Lopez,1975-04-04,M,M,10000.00,2,2,High School
AW00011397,Latoya,R,Shan,1974-12-02,S,F,20000.00,0,0,Partial College
AW00011398,Colin,N,Nath,1975-03-09,S,M,30000.00,0,0,Bachelors
AW00011399,Brenda,F,Mehta,1975-02-01,S,F,30000.00,1,0,Bachelors
AW00011400,Franklin,NULL,Raji,1980-04-15,S,M,40000.00,0,0,Graduate Degree
AW00011401,Linda,NULL,Navarro,1975-02-23,M,F,40000.00,0,0,Graduate Degree
AW00011402,Kelli,R,Cai,1975-05-20,M,F,40000.00,0,0,Graduate Degree
AW00011403,Nancy,NULL,Schmidt,1980-01-06,S,F,40000.00,0,0,Graduate Degree
AW00011404,Megan,E,Taylor,1957-06-30,S,F,10000.00,3,0,Partial College
AW00011405,Bonnie,NULL,Goel,1957-08-16,S,F,10000.00,3,0,Partial College
AW00011406,Latoya,L,Xu,1957-12-31,M,F,20000.00,2,0,Partial College
AW00011407,Mario,NULL,She,1957-09-30,M,M,20000.00,2,0,Partial College
AW00011408,Darren,M,Gill,1964-05-10,M,M,10000.00,2,1,High School
AW00011409,Jacqueline,H,Hayes,1979-03-02,S,F,10000.00,2,2,High School
AW00011410,Maurice,NULL,Goel,1974-02-22,M,M,20000.00,1,1,Partial College
AW00011411,Devin,A,Ross,1959-08-12,M,M,80000.00,3,2,Partial College
AW00011412,Sydney,S,Bryant,1959-10-07,S,F,80000.00,4,2,Partial College
AW00011413,Megan,L,Stewart,1959-10-13,M,F,80000.00,4,2,Partial College
AW00011414,Ian,NULL,Richardson,1959-09-15,S,M,80000.00,4,2,Partial College
AW00011415,Randy,H,She,1949-12-03,S,M,90000.00,5,0,Partial College
AW00011416,Katrina,NULL,Becker,1950-09-16,M,F,60000.00,3,1,Partial High School
AW00011417,Lacey,C,Zheng,1950-08-26,M,F,70000.00,5,1,High School
AW00011418,Rafael,J,Hu,1950-08-09,S,M,90000.00,5,0,Partial College
AW00011419,Kyle,D,Scott,1950-08-18,M,M,150000.00,3,4,Graduate Degree
AW00011420,Jordan,C,Turner,1952-01-09,M,M,100000.00,2,3,Bachelors
AW00011421,Amy,C,Sun,1952-01-16,M,F,110000.00,3,4,Bachelors
AW00011422,Dustin,F,Deng,1952-02-29,M,M,170000.00,4,4,Bachelors
AW00011423,Jasmine,NULL,Stewart,1960-05-04,M,F,80000.00,4,2,Partial College
AW00011424,Pamela,S,Garcia,1964-12-03,M,F,80000.00,4,2,Partial College
AW00011425,Ariana,D,Gray,1965-08-02,M,F,90000.00,4,2,High School
AW00011426,Kristopher,NULL,Mehta,1959-04-01,M,M,110000.00,3,4,Bachelors
AW00011427,Desiree,S,Dominguez,1959-06-17,M,F,110000.00,2,5,Partial College
AW00011428,Deanna,NULL,Perez,1959-02-19,S,F,120000.00,2,5,Bachelors
AW00011429,Marco,NULL,Lopez,1958-01-13,M,M,80000.00,4,1,Partial College
AW00011430,Casey,K,Yuan,1957-09-21,M,F,90000.00,4,1,High School
AW00011431,Bryant,NULL,Garcia,1974-10-20,M,M,110000.00,4,5,Partial College
AW00011432,Dominique,L,Prasad,1957-03-10,M,F,80000.00,4,2,High School
AW00011433,Maurice,M,Shan,1957-03-01,M,M,80000.00,5,2,High School
AW00011434,Andre,NULL,Lopez,1962-05-02,M,M,170000.00,5,5,Partial College
AW00011435,Robin,NULL,Romero,1955-09-03,S,F,100000.00,3,4,Partial College
AW00011436,Taylor,NULL,Cox,1956-03-17,M,F,160000.00,3,5,Partial College
AW00011437,Alfredo,NULL,Moreno,1955-06-16,M,M,90000.00,4,1,High School
AW00011438,Jenny,NULL,Nara,1955-04-13,M,F,130000.00,4,5,High School
AW00011439,Janet,NULL,Munoz,1953-11-14,M,F,90000.00,4,1,High School
AW00011440,Sergio,C,Weber,1953-03-26,M,M,80000.00,5,0,Partial High School
AW00011441,Erika,NULL,Gomez,1952-12-09,M,F,90000.00,5,0,Partial High School
AW00011442,Joseph,D,Harris,1953-05-13,M,M,90000.00,5,0,Partial High School
AW00011443,Grace,NULL,Griffin,1981-11-19,S,F,60000.00,0,0,Bachelors
AW00011444,Tina,C,Mehta,1981-10-26,M,F,70000.00,0,0,Bachelors
AW00011445,Kari,S,Kim,1980-01-18,S,F,70000.00,0,0,Bachelors
AW00011446,Bethany,K,Chander,1980-02-09,S,F,70000.00,0,0,Bachelors
AW00011447,Jennifer,NULL,Roberts,1980-02-13,M,F,70000.00,0,0,Bachelors
AW00011448,Kyle,NULL,Patterson,1980-10-25,S,M,80000.00,0,0,Bachelors
AW00011449,Alvin,E,Hu,1980-08-01,M,M,80000.00,0,0,Bachelors
AW00011450,Brett,NULL,Mehta,1981-05-11,S,M,130000.00,4,5,High School
AW00011451,Ruben,L,Muñoz,1980-05-08,S,M,70000.00,0,0,Bachelors
AW00011452,Erika,A,Rubio,1979-05-05,S,F,80000.00,0,0,Bachelors
AW00011453,Stanley,H,Malhotra,1984-08-17,S,M,80000.00,0,0,Bachelors
AW00011454,Melinda,NULL,Navarro,1979-10-20,S,F,80000.00,0,0,Bachelors
AW00011455,Ross,NULL,Sanz,1979-10-19,M,M,100000.00,0,5,High School
AW00011456,Jon,C,Gao,1980-01-05,M,M,120000.00,5,5,Partial High School
AW00011457,Jaime,C,Gutierrez,1978-11-18,M,F,90000.00,0,0,Bachelors
AW00011458,Bianca,K,Liu,1978-10-03,M,F,100000.00,0,5,High School
AW00011459,Tasha,NULL,Deng,1978-04-12,S,F,80000.00,0,0,Bachelors
AW00011460,Melvin,R,Chande,1983-10-04,S,M,90000.00,0,0,Bachelors
AW00011461,Victor,NULL,Jimenez,1977-09-22,S,M,90000.00,0,0,Bachelors
AW00011462,Laura,L,Lin,1977-07-18,M,F,110000.00,0,5,High School
AW00011463,Alisha,E,Beck,1977-09-09,M,F,110000.00,0,5,High School
AW00011464,Alejandro,NULL,Huang,1977-05-15,M,M,90000.00,0,0,Bachelors
AW00011465,Louis,NULL,Luo,1976-08-18,M,M,90000.00,0,0,Bachelors
AW00011466,Grant,H,Tang,1977-01-30,M,M,150000.00,0,5,Partial High School
AW00011467,Arturo,C,Zheng,1975-04-06,M,M,170000.00,1,5,Graduate Degree
AW00011468,Jaclyn,NULL,Andersen,1980-12-15,M,F,40000.00,1,1,Bachelors
AW00011469,Edwin,NULL,Raji,1978-10-14,S,M,10000.00,0,0,Partial High School
AW00011470,Jay,C,Suarez,1979-03-25,S,M,20000.00,0,0,Partial High School
AW00011471,Latasha,NULL,Suarez,1979-03-25,S,F,30000.00,0,0,Partial College
AW00011472,Kenneth,NULL,Kumar,1968-09-30,S,M,60000.00,3,2,Bachelors
AW00011473,Grace,M,Henderson,1986-01-30,S,F,20000.00,0,0,Partial High School
AW00011474,Melvin,A,Xu,1985-08-21,S,M,20000.00,0,0,Partial High School
AW00011475,Cesar,L,Subram,1984-04-07,S,M,30000.00,0,0,High School
AW00011476,Erika,K,Navarro,1980-05-16,M,F,40000.00,1,1,Bachelors
AW00011477,Tristan,NULL,Hughes,1984-06-21,S,M,30000.00,0,0,High School
AW00011478,Billy,C,Hernandez,1984-02-22,S,M,30000.00,0,0,High School
AW00011479,Darryl,L,Wu,1978-10-20,M,M,40000.00,1,1,Bachelors
AW00011480,Colleen,A,Ma,1984-03-07,M,F,40000.00,1,1,Bachelors
AW00011481,Erica,NULL,Hu,1978-11-20,M,F,40000.00,1,1,Bachelors
AW00011482,Adrienne,C,Torres,1978-01-16,S,F,30000.00,0,0,High School
AW00011483,Calvin,E,Chande,1983-05-19,M,M,40000.00,1,1,Bachelors
AW00011484,Erick,L,Sai,1983-03-03,S,M,40000.00,2,2,Partial College
AW00011485,Donald,NULL,Chandra,1978-02-04,M,M,40000.00,2,2,Partial College
AW00011486,Ariana,F,Rogers,1982-05-21,S,F,10000.00,0,0,Partial High School
AW00011487,Morgan,C,Jones,1977-01-05,S,F,10000.00,0,0,Partial High School
AW00011488,Jermaine,NULL,Lopez,1977-03-20,S,M,20000.00,0,0,Partial High School
AW00011489,Deborah,S,Goel,1976-09-03,S,F,20000.00,0,0,Partial High School
AW00011490,Danny,NULL,Rubio,1976-07-05,S,M,20000.00,0,0,Partial High School
AW00011491,Andre,NULL,Perez,1982-04-02,M,M,20000.00,0,0,Partial High School
AW00011492,Terrence,C,Chander,1982-11-15,S,M,30000.00,0,0,High School
AW00011493,Dawn,T,Wu,1976-05-31,S,F,40000.00,2,2,Partial College
AW00011494,Jimmy,M,Gutierrez,1976-01-25,S,M,40000.00,2,2,Partial College
AW00011495,Francis,NULL,Jimenez,1977-03-03,S,M,40000.00,2,2,Partial College
AW00011496,Gary,NULL,Ortega,1976-04-15,S,M,40000.00,2,2,Partial College
AW00011497,Katrina,R,Nath,1981-11-22,S,F,40000.00,2,2,Partial College
AW00011498,Arturo,C,Sun,1979-07-15,S,M,40000.00,3,3,Partial College
AW00011499,Pedro,A,Vance,1980-05-13,S,M,40000.00,3,3,Partial College
AW00011500,Sarah,V,Simmons,1980-03-17,S,F,40000.00,0,0,Graduate Degree
AW00011501,Brandy,P,Chandra,1981-01-03,S,F,40000.00,3,3,Partial College
AW00011502,Jared,NULL,Peterson,1980-09-03,S,M,40000.00,4,4,Partial College
AW00011503,Dennis,G,Wu,1936-04-11,M,M,50000.00,1,0,Graduate Degree
AW00011504,Jordan,P,Baker,1936-10-17,M,F,40000.00,1,0,Bachelors
AW00011505,Jasmine,A,Powell,1972-01-04,S,F,60000.00,0,0,Graduate Degree
AW00011506,Nicholas,S,Brown,1971-11-14,S,M,60000.00,0,0,Graduate Degree
AW00011507,Isabella,A,Russell,1972-05-19,S,F,60000.00,0,0,Graduate Degree
AW00011508,Elizabeth,R,Wilson,1972-01-04,S,F,60000.00,0,0,Graduate Degree
AW00011509,Roger,NULL,Harui,1964-07-22,M,F,30000.00,1,0,Bachelors
AW00011510,Seth,H,Roberts,1959-01-10,M,M,30000.00,1,0,Bachelors
AW00011511,Caleb,NULL,Perry,1964-06-10,M,M,30000.00,1,0,Bachelors
AW00011512,Natalie,L,Campbell,1976-08-05,S,F,20000.00,3,0,Partial High School
AW00011513,Alyssa,A,Howard,1965-09-23,S,F,20000.00,3,0,Partial High School
AW00011514,Dalton,NULL,Diaz,1965-04-16,M,M,30000.00,1,0,High School
AW00011515,Shannon,H,Huang,1959-08-25,M,F,30000.00,1,0,High School
AW00011516,Mya,NULL,Gonzales,1976-10-13,M,F,30000.00,1,0,High School
AW00011517,Katherine,A,Bryant,1959-12-18,M,F,40000.00,1,0,Partial College
AW00011518,Edward,NULL,Washington,1960-11-06,M,M,40000.00,1,0,Partial College
AW00011519,Jerome,B,Navarro,1960-09-13,M,M,40000.00,1,0,Partial College
AW00011520,Jada,A,Morgan,1960-10-08,M,F,40000.00,1,0,Partial College
AW00011521,Ariana,NULL,Peterson,1977-12-01,M,F,40000.00,1,0,Partial College
AW00011522,Christian,J,Hughes,1972-06-17,M,M,80000.00,5,0,Graduate Degree
AW00011523,Lucas,V,Taylor,1962-02-07,M,M,40000.00,1,0,Partial College
AW00011524,Alyssa,L,Jackson,1961-07-22,M,F,40000.00,1,0,Partial College
AW00011525,Ariana,NULL,Cook,1961-07-08,M,F,40000.00,1,0,Partial College
AW00011526,Katherine,P,Diaz,1973-01-30,M,F,40000.00,1,0,Partial College
AW00011527,Jenna,J,Green,1961-12-02,M,F,40000.00,1,0,Partial College
AW00011528,Joan,NULL,Washington,1968-08-15,M,F,40000.00,1,0,Partial College
AW00011529,Austin,L,Bryant,1963-05-16,M,M,40000.00,1,0,Partial College
AW00011530,Andrew,C,Martinez,1963-01-23,M,M,40000.00,1,0,Partial College
AW00011531,Nina,R,Yuan,1962-07-07,M,F,40000.00,1,0,Partial College
AW00011532,Lauren,NULL,Miller,1962-08-26,M,F,40000.00,1,0,Partial College
AW00011533,Ebony,E,Gill,1968-07-17,M,F,40000.00,1,0,Partial College
AW00011534,Cameron,M,Lewis,1964-05-12,S,M,60000.00,4,0,Graduate Degree
AW00011535,Devin,NULL,Nelson,1963-12-31,M,M,60000.00,4,0,Graduate Degree
AW00011536,Logan,J,Chow,1969-04-13,M,M,60000.00,4,0,Graduate Degree
AW00011537,Dakota,NULL,Ross,1963-09-21,M,M,60000.00,4,0,Graduate Degree
AW00011538,Nicole,B,Taylor,1965-02-24,S,F,60000.00,4,0,Graduate Degree
AW00011539,Justin,NULL,Washington,1970-08-18,M,M,60000.00,4,0,Graduate Degree
AW00011540,Alberto,C,Navarro,1970-01-24,S,M,60000.00,4,0,Graduate Degree
AW00011541,Aidan,D,Ross,1964-10-09,S,M,60000.00,4,0,Graduate Degree
AW00011542,Alejandro,L,Tang,1979-09-07,S,M,20000.00,1,1,Partial College
AW00011543,Sheena,NULL,Chande,1973-08-16,M,F,20000.00,1,1,Partial College
AW00011544,Joel,A,Garcia,1979-05-04,M,M,30000.00,1,0,Bachelors
AW00011545,Reginald,NULL,Dominguez,1973-09-22,M,M,30000.00,1,0,Bachelors
AW00011546,Christine,NULL,Chande,1973-09-11,M,F,30000.00,1,1,Bachelors
AW00011547,Cindy,E,Sai,1979-03-05,M,F,40000.00,0,0,Graduate Degree
AW00011548,Raymond,NULL,Sanchez,1974-04-11,S,M,40000.00,0,0,Graduate Degree
AW00011549,Crystal,J,Liang,1979-09-03,M,F,40000.00,0,0,Bachelors
AW00011550,Deb,NULL,Torres,1979-08-05,S,F,40000.00,0,0,Bachelors
AW00011551,Shannon,NULL,Alvarez,1978-05-21,S,M,10000.00,3,3,High School
AW00011552,Eddie,L,Rubio,1972-11-23,S,M,20000.00,1,1,Partial College
AW00011553,Sharon,D,Luo,1973-03-08,M,F,20000.00,1,1,Partial College
AW00011554,Sydney,NULL,Simmons,1932-03-27,S,F,10000.00,4,0,High School
AW00011555,Alexandria,R,Henderson,1937-07-04,M,F,40000.00,1,0,Bachelors
AW00011556,Lucas,J,Evans,1972-11-10,M,M,20000.00,1,1,Partial College
AW00011557,Felicia,NULL,Ramos,1972-07-14,S,F,30000.00,1,1,Bachelors
AW00011558,Ivan,E,Malhotra,1973-02-18,S,M,30000.00,1,1,Bachelors
AW00011559,Frederick,M,Subram,1978-12-12,S,M,30000.00,1,1,Bachelors
AW00011560,Whitney,NULL,Srini,1978-08-09,S,F,30000.00,1,1,Bachelors
AW00011561,Briana,NULL,Dominguez,1972-01-21,S,F,10000.00,5,5,Partial High School
AW00011562,Jarrod,NULL,Gonzalez,1971-10-17,M,M,20000.00,1,1,High School
AW00011563,Cesar,NULL,Srini,1971-08-01,S,M,20000.00,1,1,High School
AW00011564,Jorge,L,Liang,1972-01-09,S,M,20000.00,1,1,High School
AW00011565,Erik,S,Diaz,1971-12-30,S,M,20000.00,2,2,High School
AW00011566,April,L,Shan,1973-03-01,M,F,40000.00,0,0,Bachelors
AW00011567,Carla,NULL,Perez,1978-09-19,M,F,40000.00,0,0,Bachelors
AW00011568,Alexia,NULL,Foster,1972-04-21,S,F,20000.00,2,2,High School
AW00011569,Troy,NULL,Malhotra,1977-05-06,M,M,30000.00,1,1,Bachelors
AW00011570,Kristin,K,Andersen,1971-07-22,M,F,30000.00,1,1,Bachelors
AW00011571,Joel,NULL,Sai,1971-11-15,M,M,30000.00,1,1,Bachelors
AW00011572,Billy,NULL,Moreno,1977-03-11,M,M,30000.00,1,1,Bachelors
AW00011573,Meagan,W,Subram,1976-11-11,S,F,20000.00,2,2,High School
AW00011574,Karla,V,Luo,1971-01-14,S,F,20000.00,2,2,High School
AW00011575,Jackson,NULL,Campbell,1970-10-19,S,M,20000.00,2,2,High School
AW00011576,Micah,V,Zhu,1970-08-10,M,M,30000.00,1,1,Bachelors
AW00011577,Janet,NULL,Serrano,1971-04-21,M,F,30000.00,1,1,Bachelors
AW00011578,Trisha,NULL,Huang,1970-05-08,S,F,10000.00,3,2,Partial High School
AW00011579,Clayton,NULL,Beck,1981-02-13,S,M,20000.00,3,3,High School
AW00011580,Melvin,NULL,Raje,1939-03-12,M,M,30000.00,1,0,Bachelors
AW00011581,Cindy,NULL,Jordan,1972-03-03,M,F,40000.00,0,0,Bachelors
AW00011582,Claudia,E,Ma,1974-04-09,S,F,30000.00,2,2,Partial College
AW00011583,Karla,M,Xu,1971-03-26,S,F,30000.00,2,2,Partial College
AW00011584,Devin,J,Carter,1971-05-22,M,M,40000.00,1,0,Bachelors
AW00011585,Kari,L,Perez,1976-03-04,M,F,40000.00,1,0,Bachelors
AW00011586,Alberto,NULL,Romero,1971-06-14,M,M,40000.00,1,0,Bachelors
AW00011587,Kevin,NULL,Bryant,1975-10-18,S,M,30000.00,2,2,Partial College
AW00011588,Candace,NULL,Mehta,1970-01-11,M,F,30000.00,2,2,Partial College
AW00011589,Ebony,NULL,Malhotra,1975-05-01,M,F,40000.00,1,0,Bachelors
AW00011590,Erika,F,Diaz,1980-04-12,S,F,30000.00,2,2,Partial College
AW00011591,Stacey,W,Lu,1968-11-12,S,F,30000.00,3,3,Partial College
AW00011592,Darrell,T,Raji,1984-03-03,S,M,20000.00,0,0,High School
AW00011593,Armando,NULL,Moreno,1982-09-22,S,M,20000.00,0,0,High School
AW00011594,Corey,NULL,Goel,1985-05-03,S,M,20000.00,4,4,High School
AW00011595,Sebastian,NULL,Howard,1984-12-29,S,M,20000.00,5,5,High School
AW00011596,Roger,E,Raje,1969-03-02,M,M,40000.00,1,0,Bachelors
AW00011597,Janelle,C,Chandra,1983-08-06,S,F,30000.00,3,3,Partial College
AW00011598,Meredith,B,Ruiz,1983-12-30,S,F,30000.00,3,3,Partial College
AW00011599,Melody,NULL,Diaz,1983-03-16,S,F,20000.00,0,0,High School
AW00011600,Linda,D,Rubio,1982-10-05,S,F,30000.00,0,0,Partial College
AW00011601,Ivan,S,Raman,1983-02-18,S,M,30000.00,0,0,Partial College
AW00011602,Larry,NULL,Gill,1982-10-11,S,M,30000.00,0,0,Partial College
AW00011603,Geoffrey,NULL,Gonzalez,1982-08-06,S,M,30000.00,0,0,Partial College
AW00011604,Edgar,NULL,Sanchez,1982-12-01,S,M,30000.00,0,0,Partial College
AW00011605,Heidi,L,Subram,1982-05-20,S,F,20000.00,0,0,High School
AW00011606,Melody,NULL,Ramos,1986-01-30,S,F,10000.00,0,0,Partial High School
AW00011607,Clinton,H,Moreno,1986-05-05,S,M,20000.00,0,0,High School
AW00011608,Cesar,E,Madan,1981-09-01,S,M,20000.00,0,0,High School
AW00011609,Eugene,E,Ye,1981-12-24,S,M,30000.00,0,0,Partial College
AW00011610,Blake,NULL,Collins,1980-10-20,S,M,30000.00,0,0,Partial College
AW00011611,Ernest,NULL,Lin,1985-02-23,M,M,20000.00,0,0,Partial High School
AW00011612,Keith,NULL,Andersen,1985-10-07,S,M,20000.00,0,0,Partial High School
AW00011613,Meredith,M,Prasad,1981-05-02,S,F,30000.00,0,0,Partial College
AW00011614,Katrina,M,Sharma,1981-02-13,S,F,30000.00,0,0,Partial College
AW00011615,Dwayne,H,Navarro,1981-05-20,M,M,40000.00,1,1,Bachelors
AW00011616,Casey,NULL,Nath,1980-09-05,M,F,40000.00,1,1,Bachelors
AW00011617,Sean,NULL,Brooks,1964-10-01,S,M,60000.00,4,0,Graduate Degree
AW00011618,Brian,M,Ramirez,1964-10-21,M,M,60000.00,4,0,Graduate Degree
AW00011619,Sierra,J,Young,1978-10-29,S,F,50000.00,0,0,Graduate Degree
AW00011620,Megan,M,Rodriguez,1978-10-18,S,F,50000.00,0,0,Graduate Degree
AW00011621,Leah,R,She,1978-08-19,S,F,50000.00,0,0,Graduate Degree
AW00011622,Gabriel,NULL,Allen,1979-06-16,M,M,50000.00,0,0,Graduate Degree
AW00011623,Angela,NULL,Perry,1978-12-25,S,F,50000.00,1,0,Graduate Degree
AW00011624,Ryan,C,Smith,1984-03-19,S,M,50000.00,1,0,Graduate Degree
AW00011625,Zachary,S,Moore,1978-07-19,M,M,50000.00,1,0,Graduate Degree
AW00011626,Destiny,NULL,Rogers,1978-12-12,M,F,50000.00,1,0,Graduate Degree
AW00011627,Dalton,NULL,Gray,1978-08-27,M,M,60000.00,1,0,Graduate Degree
AW00011628,Mariah,M,Wood,1977-11-14,S,F,40000.00,1,0,Graduate Degree
AW00011629,Isaiah,D,Wright,1976-08-07,S,M,40000.00,4,4,High School
AW00011630,Haley,NULL,Powell,1977-06-23,M,F,60000.00,1,0,Graduate Degree
AW00011631,Antonio,C,Bennett,1976-08-12,M,M,60000.00,1,1,Graduate Degree
AW00011632,Alexandra,D,Jenkins,1982-05-02,M,F,60000.00,1,1,Graduate Degree
AW00011633,Thomas,NULL,Anderson,1977-11-23,M,M,40000.00,1,1,Bachelors
AW00011634,Samuel,NULL,Collins,1977-12-10,M,M,60000.00,1,0,Graduate Degree
AW00011635,Darrell,NULL,Chande,1983-08-11,M,M,60000.00,1,0,Graduate Degree
AW00011636,Kimberly,K,Cox,1978-06-21,S,F,60000.00,1,0,Graduate Degree
